Lat,Lng,What Dinosaurs Eat,Accepted Name,Country,Cc,Diet,Early Interval,Formation,Geological Interval,Geological Time Period,Ref Author,Ref Pubyr,State,Max Ma,Min Ma
69.832222,-151.51944,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Late Maastrichtian,Prince Creek,Maastrichtian,Cretaceous,Fiorillo et al.,2010,Alaska,70.6,66
37.529842,-111.762489,PLANT,Nasutoceratops titusi,United States,US,herbivore,Late Campanian,Kaiparowits,Campanian,Cretaceous,Sampson et al.,2013,Utah,83.5,70.6
42.887222,91.350281,PLANT,Ovaloolithus turpanensis,China,CN,herbivore,Campanian,Subashi,Campanian,Cretaceous,Zhang and Wang,2010,Xinjiang,83.6,66
25.816668,114.933334,PLANT and ANIMAL,Banji long,China,CN,omnivore,Maastrichtian,Nanxiong,Maastrichtian,Cretaceous,Xu and Han,2010,Jiangxi,72.1,66
39.179001,-110.106003,PLANT,Cedarpelta bilbeyhallorum,United States,US,herbivore,Late Aptian,Cedar Mountain,Aptian,Cretaceous,Kirkland and Madsen,2007,Utah,122.46,109
38.690239,-111.261536,PLANT,Eolambia caroljonesa,United States,US,herbivore,Late Albian,Cedar Mountain,Albian,Cretaceous,Kirkland and Madsen,2007,Utah,105.3,93.5
38.910923,-110.113594,PLANT,Iguanacolossus fortis,United States,US,herbivore,Early Barremian,Cedar Mountain,Barremian,Cretaceous,McDonald et al.,2010,Utah,130,125.45
28.75,121.583336,FLESH,Yandangornis longicaudus,China,CN,carnivore,Early Campanian,Tangshang,Campanian,Cretaceous,Cai and Zhao,1999,Zhejiang,83.5,70.6
39.225292,104.189796,PLANT,Faveoloolithus ningxiaensis,China,CN,herbivore,Cretaceous,,Cretaceous,Cretaceous,Zhao and Ding,1976,Nei Mongol,145,66
28.895281,120.420601,PLANT,Parafaveoloolithus microporus,China,CN,herbivore,Late Albian,Laijia,Albian,Cretaceous,Zhang,2010,Zhejiang,105.3,99.6
29.09556,120.761398,PLANT,Parafaveoloolithus macroporus,China,CN,herbivore,Late Albian,Laijia,Albian,Cretaceous,Zhang,2010,Zhejiang,105.3,99.6
28.783331,120.599998,PLANT,Parafaveoloolithus tiansicunensis,China,CN,herbivore,Turonian,Chichengshan,Turonian,Cretaceous,Zhang,2010,Zhejiang,93.9,89.8
26.343056,102.144447,PLANT,Tonganosaurus hei,China,CN,herbivore,Early Jurassic,Yimen,Jurassic,Jurassic,Li et al.,2010,Sichuan,201.3,174.1
29.136299,121.029602,FLESH,Paraelongatoolithus reticulatus,China,CN,carnivore,Cenomanian,Chichengshan,Cenomanian,Cretaceous,Wang et al.,2010,Zhejiang,100.5,89.8
40.588329,119.575798,FLESH,Confuciusornis jianchangensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Li et al.,2010,Liaoning,125,113
40.001499,-77.057899,FLESH,Eubrontes sillimani,United States,US,carnivore,Norian,Gettysburg,Norian,Triassic,Cuffey et al.,2006,Pennsylvania,228,208.5
40.001499,-77.057899,FLESH,Grallator tenuis,United States,US,carnivore,Norian,Gettysburg,Norian,Triassic,Cuffey et al.,2006,Pennsylvania,228,208.5
35.995598,119.409943,PLANT,Zhuchengceratops inexpectus,China,CN,herbivore,Campanian,Xingezhuang,Campanian,Cretaceous,Xu et al.,2010,Shandong,83.6,72.1
45.383331,-105.300003,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Lull,1933,Montana,72.1,66
41.601944,121.128609,PLANT,Bolong yixianensis,China,CN,herbivore,Late Barremian,Yixian,Barremian,Cretaceous,Wu et al.,2010,Liaoning,130,122.46
47.816666,-112.183334,PLANT,Cerasinops hodgskissi,United States,US,herbivore,Campanian,Two Medicine,Campanian,Cretaceous,Chinnery and Horner,2007,Montana,83.6,72.1
47.546665,-107.115555,PLANT,Triceratops horridus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Lull,1933,Montana,72.1,66
47.772209,-108.947662,FLESH,Gorgosaurus libratus,United States,US,carnivore,Middle Campanian,Judith River,Campanian,Cretaceous,Cope,1876,Montana,83.5,70.6
33.384434,111.66555,PLANT and ANIMAL,Xixiasaurus henanensis,China,CN,"carnivore, omnivore",Coniacian,Majiacun,Coniacian,Cretaceous,LÃ¼ et al.,2010,Henan,89.8,72.1
24.956287,102.146523,PLANT,Chuxiongosaurus lufengensis,China,CN,herbivore,Hettangian,Lufeng,Hettangian,Jurassic,LÃ¼ et al.,2010,Yunnan,201.3,190.8
25.36833,114.517799,PLANT,Hadrosauropodus nanxiongensis,China,CN,herbivore,Maastrichtian,Zhutian,Maastrichtian,Cretaceous,Xing et al.,2009,Guangdong,72.1,66
47.714668,-112.223351,FLESH,Continuoolithus canadensis,United States,US,carnivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,FLESH,Tubercuoolithus tetonensis,United States,US,carnivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,FLESH,Triprismatoolithus stephensi,United States,US,carnivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,PLANT,Spheroolithus choteauensis,United States,US,herbivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,FLESH,Triprismatoolithus stephensi,United States,US,carnivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,PLANT,Spheroolithus choteauensis,United States,US,herbivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,PLANT,Spheroolithus choteauensis,United States,US,herbivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,FLESH,Continuoolithus canadensis,United States,US,carnivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,FLESH,Tubercuoolithus tetonensis,United States,US,carnivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
47.714668,-112.223351,FLESH,Continuoolithus canadensis,United States,US,carnivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
44.6586,-107.893501,PLANT,Tenontosaurus tilletti,United States,US,herbivore,Aptian,Cloverly,Aptian,Cretaceous,Gignac et al.,2010,Wyoming,125,100.5
44.6586,-107.893501,FLESH,Deinonychus antirrhopus,United States,US,carnivore,Aptian,Cloverly,Aptian,Cretaceous,Gignac et al.,2010,Wyoming,125,100.5
40.868057,119.991112,PLANT,Tianyulong confuciusi,China,CN,herbivore,Late Bathonian,Tiaojishan,Bathonian,Jurassic,Zheng et al.,2009,Liaoning,167.7,150.8
34.016666,111.650002,PLANT and ANIMAL,Qiupalong henanensis,China,CN,"herbivore, omnivore",Late Cretaceous,Qiupa,Cretaceous,Cretaceous,Xu et al.,2011,Henan,100.5,66
34.016666,111.650002,PLANT and ANIMAL,Yulong mini,China,CN,omnivore,Late Cretaceous,Qiupa,Cretaceous,Cretaceous,LÃ¼ et al.,2013,Henan,100.5,66
34.016666,111.650002,FLESH,Luanchuanraptor henanensis,China,CN,carnivore,Late Cretaceous,Qiupa,Cretaceous,Cretaceous,Xu et al.,2011,Henan,100.5,66
22.639444,107.907501,PLANT,Liubangosaurus hei,China,CN,herbivore,Early Cretaceous,Napai,Cretaceous,Cretaceous,Mo et al.,2010,Guangxi,145,100.5
39.866669,96.76667,FLESH,Jiuquanornis niui,China,CN,carnivore,Aptian,Xiagou,Aptian,Cretaceous,Wang et al.,2013,Gansu,125,113
40.27861,98.143608,PLANT,Jintasaurus meniscus,China,CN,herbivore,Aptian,,Aptian,Cretaceous,You and Li,2009,Gansu,125,100.5
40.27861,98.143608,PLANT,Xuwulong yueluni,China,CN,herbivore,Aptian,,Aptian,Cretaceous,You et al.,2011,Gansu,125,100.5
38.820557,-77.53083,FLESH,Anchisauripus milfordensis,United States,US,carnivore,Norian,Bull Run,Norian,Triassic,Santucci et al.,2006,Virginia,228,208.5
38.750832,-77.475555,FLESH,Kayentapus minor,United States,US,carnivore,Norian,Manassas Sandstone,Norian,Triassic,Christe,2004,Virginia,228,208.5
38.8293,-109.470901,PLANT,Hippodraco scutodens,United States,US,herbivore,Late Barremian,Cedar Mountain,Barremian,Cretaceous,McDonald et al.,2010,Utah,130,122.46
40.650002,119.683296,FLESH,Bohaiornis guoi,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hu et al.,2011,Liaoning,125,113
40.586391,119.434402,FLESH,Anchiornis huxleyi,China,CN,carnivore,Late Bathonian,Tiaojishan,Bathonian,Jurassic,Lindgren et al.,2015,Liaoning,167.7,150.8
69.32222,-128.24028,FISH,Hesperornis regalis,Canada,CA,piscivore,Early Campanian,,Campanian,Cretaceous,Russell,1967,Northwest Territories,83.5,70.6
69.312225,-128.277222,FISH,Hesperornis regalis,Canada,CA,piscivore,Early Campanian,,Campanian,Cretaceous,Russell,1967,Northwest Territories,83.5,70.6
69.301392,-128.297775,FISH,Hesperornis regalis,Canada,CA,piscivore,Early Campanian,,Campanian,Cretaceous,Russell,1967,Northwest Territories,83.5,70.6
69.316391,-128.25972,FISH,Hesperornis regalis,Canada,CA,piscivore,Early Campanian,,Campanian,Cretaceous,Russell,1967,Northwest Territories,83.5,70.6
69.385834,-128.148605,FISH,Hesperornis regalis,Canada,CA,piscivore,Early Campanian,,Campanian,Cretaceous,Russell,1967,Northwest Territories,83.5,70.6
43.2425,-104.28611,PLANT,Dyslocosaurus polyonychius,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Mcintosh et al.,1992,Wyoming,157.3,145
37.465832,120.984718,FLESH,Zhuchengtyrannus magnus,China,CN,carnivore,Campanian,Xingezhuang,Campanian,Cretaceous,Hone et al.,2011,Shandong,83.6,72.1
36.331699,-106.473099,FLESH,Daemonosaurus chauliodus,United States,US,carnivore,Rhaetian,Chinle,Rhaetian,Triassic,Sues et al.,2011,New Mexico,208.5,201.3
45.171223,88.9217,FLESH,Limusaurus inextricabilis,China,CN,carnivore,Oxfordian,Shishugou,Oxfordian,Jurassic,Eberth et al.,2010,Xinjiang,163.5,157.3
45.171223,88.9217,FLESH,Limusaurus inextricabilis,China,CN,carnivore,Oxfordian,Shishugou,Oxfordian,Jurassic,Eberth et al.,2010,Xinjiang,163.5,157.3
41.371666,108.561668,FLESH,Eubrontes glenrosensis,China,CN,carnivore,Early Jurassic,,Jurassic,Jurassic,Li et al.,2010,Nei Mongol,201.3,174.1
41.371666,108.561668,FLESH,Kayentapus hailiutuensis,China,CN,carnivore,Early Jurassic,,Jurassic,Jurassic,Li et al.,2010,Nei Mongol,201.3,174.1
41.371666,108.561668,PLANT,Anomoepus scambus,China,CN,herbivore,Early Jurassic,,Jurassic,Jurassic,Li et al.,2010,Nei Mongol,201.3,174.1
41.423901,120.175301,FLESH,Huoshanornis huji,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Wang et al.,2010,Liaoning,125,113
29.411388,104.852501,PLANT,Abrosaurus dongpoensis,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Ouyang,1989,Sichuan,170.3,163.5
41.423901,120.175301,FLESH,Camptodontus yangi,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Li et al.,2010,Liaoning,125,113
39.866669,96.76667,FLESH,Qiliania graffini,China,CN,carnivore,Aptian,Xiagou,Aptian,Cretaceous,Ji et al.,2011,Gansu,125,113
40.868057,119.991112,FLESH,Xiaotingia zhengi,China,CN,carnivore,Late Bathonian,Tiaojishan,Bathonian,Jurassic,Xu et al.,2011,Liaoning,167.7,150.8
43.636063,120.427139,FLESH,Aberratiodontus wui,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Gong et al.,2004,Liaoning,125,113
41.633331,120.900002,FLESH,Confuciusornis chuonzhous,China,CN,carnivore,Late Barremian,Yixian,Barremian,Cretaceous,Hou,1997,Liaoning,130,122.46
40,116.666664,FLESH,Jibeinia luanhera,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,Hou,1997,Hebei,129.4,113
41.400002,119.98333,FLESH,Longchengornis sanyanensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hou,1997,Liaoning,125,113
41.75,120,FLESH,Cathayornis yandica,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hou,1997,Liaoning,125,113
29.411388,104.852501,PLANT,Omeisaurus jiaoi,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Jiang et al.,2011,Sichuan,170.3,163.5
41.123329,119.741699,FLESH,Sinotyrannus kazuoensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Ji et al.,2009,Liaoning,125,113
41.400002,119.98333,FLESH,Cathayornis yandica,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hou,1997,Liaoning,125,113
41.400002,119.98333,FLESH,Songlingornis linghensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hou,1997,Liaoning,125,113
29.266666,120.210831,PLANT,Dongyangosaurus sinensis,China,CN,herbivore,Cenomanian,Fangyan,Cenomanian,Cretaceous,Lu et al.,2008,Zhejiang,100.5,93.9
34.112,112.589302,PLANT and ANIMAL,Luoyanggia liudianensis,China,CN,omnivore,Cenomanian,Mangchuan,Cenomanian,Cretaceous,LÃ¼ et al.,2009,Henan,100.5,89.8
41.601398,120.8722,PLANT and ANIMAL,Shenzhousaurus orientalis,China,CN,"herbivore, omnivore",Late Barremian,Yixian,Barremian,Cretaceous,Ji et al.,2003,Liaoning,130,122.46
40.807522,119.7957,FLESH,Zhongjianornis yangi,China,CN,carnivore,Early Aptian,Jiufotang,Aptian,Cretaceous,Zhou et al.,2010,Liaoning,125.45,122.46
40.807522,119.7957,FLESH,Jianchangornis microdonta,China,CN,carnivore,Early Aptian,Jiufotang,Aptian,Cretaceous,Zhou et al.,2009,Liaoning,125.45,122.46
73.5,-79,FLESH,Canadaga arctica,Canada,CA,carnivore,Late Maastrichtian,Kanguk,Maastrichtian,Cretaceous,Rich et al.,1997,Nunavut,70.6,66
41.423901,120.175301,FLESH,Dapingfangornis sentisorhinus,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Li et al.,2006,Liaoning,125,113
76.283333,-91.199997,FLESH,Canadaga arctica,Canada,CA,carnivore,Campanian,Kanguk,Campanian,Cretaceous,Wilson et al.,2011,Nunavut,83.6,72.1
47.720959,-112.329094,PLANT,Acristavus gagslarsoni,United States,US,herbivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Gates et al.,2011,Montana,83.5,70.6
37.451607,-111.53196,PLANT,Acristavus gagslarsoni,United States,US,herbivore,Early Campanian,Wahweap,Campanian,Cretaceous,Gates et al.,2011,Utah,83.5,70.6
44.650002,-107.816666,PLANT,Hesperosaurus mjosi,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Christiansen and Tschopp,2010,Wyoming,157.3,152.1
41.572224,120.158333,FLESH,Parahongshanornis chaoyangensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Li et al.,2011,Liaoning,125,113
35.886559,119.448128,FLESH,Corpulentapus lilasia,China,CN,carnivore,Early Cretaceous,Longwangzhuang,Cretaceous,Cretaceous,Li et al.,2011,Shandong,145,100.5
36.343899,-108.066399,PLANT,Alamosaurus sanjuanensis,United States,US,herbivore,Early Maastrichtian,Ojo Alamo,Maastrichtian,Cretaceous,Fowler and Sullivan,2011,New Mexico,70.6,66
36.343899,-108.066399,PLANT,Alamosaurus sanjuanensis,United States,US,herbivore,Early Maastrichtian,Ojo Alamo,Maastrichtian,Cretaceous,Fowler and Sullivan,2011,New Mexico,70.6,66
36.343899,-108.066399,PLANT,Alamosaurus sanjuanensis,United States,US,herbivore,Early Maastrichtian,Ojo Alamo,Maastrichtian,Cretaceous,Fowler and Sullivan,2011,New Mexico,70.6,66
40.420609,-109.236717,FLESH,Carmelopodus untermannorum,United States,US,carnivore,Bajocian,Carmel,Bajocian,Jurassic,Lockley et al.,1998,Utah,170.3,168.3
50.758659,-111.393066,PLANT,Spinops sternbergorum,Canada,CA,herbivore,Middle Campanian,Oldman,Campanian,Cretaceous,Farke et al.,2011,Alberta,83.5,70.6
39.063725,-108.737755,PLANT,Dinehichnus socialis,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Lockley and Foster,2006,Colorado,157.3,152.1
38.924721,107.259171,FLESH,Tatarornipes chabuensis,China,CN,carnivore,Late Barremian,Jianchuan,Barremian,Cretaceous,Lockley et al.,2012,Nei Mongol,130,125.45
41.533611,121.2481,FLESH,Longirostravis hani,China,CN,carnivore,Early Aptian,Yixian,Aptian,Cretaceous,Hou et al.,2004,Liaoning,125.45,122.46
41.533611,121.2481,FLESH,Archaeorhynchus spathula,China,CN,carnivore,Early Aptian,Yixian,Aptian,Cretaceous,Zhou and Zhang,2006,Liaoning,125.45,122.46
38.983334,-76.983055,PLANT,Propanoplosaurus marylandicus,United States,US,herbivore,Early Aptian,Arundel Clay,Aptian,Cretaceous,Stanford et al.,2011,Maryland,125.45,122.46
40.807522,119.7957,FLESH,Schizooura lii,China,CN,carnivore,Early Aptian,Jiufotang,Aptian,Cretaceous,Zhou et al.,2012,Liaoning,125.45,122.46
49.083698,-111.436096,PLANT,Gryphoceratops morrisoni,Canada,CA,herbivore,Late Santonian,Milk River,Santonian,Cretaceous,Ryan et al.,2012,Alberta,85.8,83.5
41.469719,120.756104,FLESH,Yutyrannus huali,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,Xu et al.,2012,Liaoning,129.4,113
38.758888,110.604721,PLANT,Shenmuichnus youngteilhardorum,China,CN,herbivore,Early Jurassic,Fuxian,Jurassic,Jurassic,Li et al.,2012,Shaanxi,201.3,174.1
44.051388,-107.458336,PLANT,Amphicoelias brontodiplodocus,United States,US,herbivore,Late Oxfordian,Morrison,Oxfordian,Jurassic,Galiano and AlbersdÃ¶rfer,2010,Wyoming,161.2,150.8
44.051388,-107.458336,FLESH,Allosaurus jimmadseni,United States,US,carnivore,Late Oxfordian,Morrison,Oxfordian,Jurassic,Galiano and AlbersdÃ¶rfer,2010,Wyoming,161.2,150.8
44.051388,-107.458336,PLANT,Hesperosaurus mjosi,United States,US,herbivore,Late Oxfordian,Morrison,Oxfordian,Jurassic,Galiano and AlbersdÃ¶rfer,2010,Wyoming,161.2,150.8
44.051388,-107.458336,PLANT,Othnielosaurus consors,United States,US,herbivore,Late Oxfordian,Morrison,Oxfordian,Jurassic,Galiano and AlbersdÃ¶rfer,2010,Wyoming,161.2,150.8
36.104897,-111.208336,FLESH,Kayentapus hopii,United States,US,carnivore,Sinemurian,Kayenta,Sinemurian,Jurassic,Welles,1971,Arizona,199.3,182.7
36.104897,-111.208336,PLANT,Anomoepus shingi,United States,US,herbivore,Sinemurian,Kayenta,Sinemurian,Jurassic,Welles,1971,Arizona,199.3,182.7
55.96336,-122.179771,FLESH,Irenesauripus mclearni,Canada,CA,carnivore,Aptian,Gething,Aptian,Cretaceous,Sarjeant,1981,British Columbia,125,100.5
55.96336,-122.179771,FLESH,Irenesauripus acutus,Canada,CA,carnivore,Aptian,Gething,Aptian,Cretaceous,Currie,1983,British Columbia,125,100.5
55.96336,-122.179771,FLESH,Irenichnites gracilis,Canada,CA,carnivore,Aptian,Gething,Aptian,Cretaceous,Currie,1983,British Columbia,125,100.5
55.957092,-122.125893,FLESH,Irenesauripus acutus,Canada,CA,carnivore,Aptian,Gething,Aptian,Cretaceous,Currie,1983,British Columbia,125,100.5
55.949547,-122.150314,FLESH,Irenesauripus acutus,Canada,CA,carnivore,Aptian,Gething,Aptian,Cretaceous,Currie,1983,British Columbia,125,100.5
55.949547,-122.150314,FLESH,Irenesauripus mclearni,Canada,CA,carnivore,Aptian,Gething,Aptian,Cretaceous,Currie,1983,British Columbia,125,100.5
49.063332,-107.282219,FLESH,Brodavis americanus,Canada,CA,carnivore,Late Maastrichtian,Frenchman,Maastrichtian,Cretaceous,Martin et al.,2012,Saskatchewan,70.6,66
45.396942,-103.65139,FLESH,Brodavis baileyi,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Martin et al.,2012,South Dakota,72.1,66
50.858799,-111.143997,PLANT and ANIMAL,Struthiomimus altus,Canada,CA,"herbivore, omnivore",Middle Campanian,Oldman,Campanian,Cretaceous,Nicholls and Russell,1981,Alberta,83.5,70.6
41.423901,120.175301,FLESH,Xiangornis shenmi,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hu et al.,2012,Liaoning,125,113
38.731945,-109.592781,FLESH,Yurgovuchia doellingi,United States,US,carnivore,Barremian,Cedar Mountain,Barremian,Cretaceous,Senter et al.,2012,Utah,129.4,125
38.90987,-110.110764,PLANT and ANIMAL,Geminiraptor suarezarum,United States,US,"carnivore, omnivore",Barremian,Cedar Mountain,Barremian,Cretaceous,Senter et al.,2010,Utah,129.4,125
40.807522,119.7957,FLESH,Jeholornis palmapenis,China,CN,carnivore,Early Aptian,Jiufotang,Aptian,Cretaceous,O'Connor et al.,2012,Liaoning,125.45,122.46
40.756111,107.426666,PLANT and ANIMAL,Linhevenator tani,China,CN,"carnivore, omnivore",Campanian,Wulansuhai,Campanian,Cretaceous,Xu et al.,2011,Nei Mongol,83.6,72.1
40.922779,107.426666,FLESH,Linhenykus monodactylus,China,CN,carnivore,Campanian,Wulansuhai,Campanian,Cretaceous,Xu et al.,2011,Nei Mongol,83.6,72.1
40.922779,107.426666,FLESH,Linheraptor exquisitus,China,CN,carnivore,Campanian,Wulansuhai,Campanian,Cretaceous,Xu et al.,2010,Nei Mongol,83.6,72.1
41.573612,120.450279,FLESH,Dalianraptor cuhe,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Gao and Liu,2005,Liaoning,125,113
19.052221,-100.712944,PLANT,Huehuecanauhtlus tiquichensis,Mexico,MX,herbivore,Santonian,Cutzamala,Santonian,Cretaceous,RamÃ­rez-Velasco et al.,2012,MichoacÃ¡n,86.3,83.6
40.756111,107.426666,PLANT and ANIMAL,Philovenator curriei,China,CN,"carnivore, omnivore",Campanian,Wulansuhai,Campanian,Cretaceous,Xu et al.,2012,Nei Mongol,83.6,72.1
29.651112,104.069725,PLANT,Omeisaurus maoianus,China,CN,herbivore,Late Jurassic,Shaximiao,Jurassic,Jurassic,Tang et al.,2001,Sichuan,163.5,145
37.624817,-111.856476,PLANT,Kosmoceratops richardsoni,United States,US,herbivore,Late Campanian,Kaiparowits,Campanian,Cretaceous,Sampson et al.,2010,Utah,83.5,70.6
